item,category,department,sell_price,quantity_real,quantity_pred,revenue_real,revenue_pred,porcent_diff
ACCESORIES_1_201,ACCESORIES,ACCESORIES_1,6.6234,132,161,874.2888,1066.3674,18.012422360248447
ACCESORIES_1_201,ACCESORIES,ACCESORIES_1,7.2884,18,161,131.1912,1173.4324000000001,88.81987577639751
ACCESORIES_1_201,ACCESORIES,ACCESORIES_1,7.9534,153,161,1216.8702,1280.4974,4.968944099378882
ACCESORIES_1_202,ACCESORIES,ACCESORIES_1,2.1679,35,225,75.8765,487.7775,84.44444444444444
ACCESORIES_1_202,ACCESORIES,ACCESORIES_1,2.3541,109,225,256.5969,529.6725,51.55555555555556
ACCESORIES_1_203,ACCESORIES,ACCESORIES_1,17.2634,124,155,2140.6616,2675.827,20.0
ACCESORIES_1_204,ACCESORIES,ACCESORIES_1,12.9276,358,141,4628.0808,1822.7916,153.90070921985816
ACCESORIES_1_205,ACCESORIES,ACCESORIES_1,7.8204,34,104,265.8936,813.3216,67.3076923076923
ACCESORIES_1_206,ACCESORIES,ACCESORIES_1,3.6176,296,142,1070.8096,513.6992,108.45070422535213
ACCESORIES_1_207,ACCESORIES,ACCESORIES_1,3.6974,80,234,295.79200000000003,865.1916,65.8119658119658
ACCESORIES_1_208,ACCESORIES,ACCESORIES_1,4.3092,180,107,775.656,461.08439999999996,68.22429906542055
ACCESORIES_1_209,ACCESORIES,ACCESORIES_1,0.3325,0,731,0.0,243.0575,100.0
ACCESORIES_1_209,ACCESORIES,ACCESORIES_1,0.931,812,731,755.9720000000001,680.561,11.080711354309166
ACCESORIES_1_210,ACCESORIES,ACCESORIES_1,7.2751,119,151,865.7369,1098.5401,21.192052980132452
ACCESORIES_1_211,ACCESORIES,ACCESORIES_1,6.2776,378,193,2372.9328,1211.5767999999998,95.85492227979275
ACCESORIES_1_212,ACCESORIES,ACCESORIES_1,9.9351,26,108,258.31260000000003,1072.9908,75.92592592592592
ACCESORIES_1_213,ACCESORIES,ACCESORIES_1,10.9858,77,158,845.9065999999999,1735.7564,51.26582278481012
ACCESORIES_1_213,ACCESORIES,ACCESORIES_1,11.1454,57,158,635.2878000000001,1760.9732000000001,63.92405063291139
ACCESORIES_1_214,ACCESORIES,ACCESORIES_1,13.1404,65,92,854.126,1208.9168,29.347826086956523
ACCESORIES_1_215,ACCESORIES,ACCESORIES_1,13.5926,23,118,312.6298,1603.9268,80.50847457627118
ACCESORIES_1_215,ACCESORIES,ACCESORIES_1,14.6034,111,118,1620.9774,1723.2012,5.932203389830509
ACCESORIES_1_216,ACCESORIES,ACCESORIES_1,2.1679,30,225,65.03699999999999,487.7775,86.66666666666667
ACCESORIES_1_216,ACCESORIES,ACCESORIES_1,2.3541,65,225,153.01649999999998,529.6725,71.11111111111111
ACCESORIES_1_217,ACCESORIES,ACCESORIES_1,4.6151,54,125,249.2154,576.8875,56.8
ACCESORIES_1_218,ACCESORIES,ACCESORIES_1,14.0714,29,102,408.0706,1435.2828,71.56862745098039
ACCESORIES_1_219,ACCESORIES,ACCESORIES_1,2.3142,54,163,124.9668,377.2146,66.87116564417178
ACCESORIES_1_220,ACCESORIES,ACCESORIES_1,3.5112,27,228,94.8024,800.5536000000001,88.1578947368421
ACCESORIES_1_220,ACCESORIES,ACCESORIES_1,3.8836,98,228,380.5928,885.4608,57.01754385964912
ACCESORIES_1_221,ACCESORIES,ACCESORIES_1,3.9501,53,139,209.3553,549.0639,61.87050359712231
ACCESORIES_1_223,ACCESORIES,ACCESORIES_1,1.4896,189,310,281.5344,461.776,39.03225806451613
ACCESORIES_1_224,ACCESORIES,ACCESORIES_1,5.2801,75,110,396.0075,580.811,31.818181818181817
ACCESORIES_1_225,ACCESORIES,ACCESORIES_1,35.8834,31,514,1112.3854000000001,18444.067600000002,93.96887159533074
ACCESORIES_1_225,ACCESORIES,ACCESORIES_1,39.8468,35,514,1394.6380000000001,20481.2552,93.19066147859922
ACCESORIES_1_226,ACCESORIES,ACCESORIES_1,18.5934,260,184,4834.284,3421.1856,41.30434782608695
ACCESORIES_1_227,ACCESORIES,ACCESORIES_1,2.6201,50,130,131.005,340.613,61.53846153846154
ACCESORIES_1_228,ACCESORIES,ACCESORIES_1,9.1371,318,222,2905.5978,2028.4362,43.24324324324324
ACCESORIES_1_229,ACCESORIES,ACCESORIES_1,8.6051,54,122,464.6754,1049.8222,55.73770491803278
ACCESORIES_1_230,ACCESORIES,ACCESORIES_1,5.9584,25,106,148.96,631.5904,76.41509433962264
ACCESORIES_1_231,ACCESORIES,ACCESORIES_1,9.1371,201,222,1836.5571,2028.4362,9.45945945945946
ACCESORIES_1_232,ACCESORIES,ACCESORIES_1,0.6384,455,1290,290.472,823.536,64.72868217054264
ACCESORIES_1_233,ACCESORIES,ACCESORIES_1,0.931,935,764,870.485,711.284,22.38219895287958
ACCESORIES_1_234,ACCESORIES,ACCESORIES_1,0.399,1777,1614,709.023,643.986,10.09913258983891
ACCESORIES_1_235,ACCESORIES,ACCESORIES_1,17.2634,229,155,3953.3186,2675.827,47.74193548387097
ACCESORIES_1_236,ACCESORIES,ACCESORIES_1,10.64,0,109,0.0,1159.76,100.0
ACCESORIES_1_236,ACCESORIES,ACCESORIES_1,15.8004,3,109,47.4012,1722.2436,97.24770642201835
ACCESORIES_1_237,ACCESORIES,ACCESORIES_1,10.6134,89,154,944.5926000000001,1634.4636,42.2077922077922
ACCESORIES_1_238,ACCESORIES,ACCESORIES_1,7.9002,91,104,718.9182,821.6208,12.5
ACCESORIES_1_239,ACCESORIES,ACCESORIES_1,3.9501,78,139,308.1078,549.0639,43.884892086330936
ACCESORIES_1_240,ACCESORIES,ACCESORIES_1,3.6309,58,229,210.5922,831.4761,74.67248908296943
ACCESORIES_1_240,ACCESORIES,ACCESORIES_1,3.8304,232,229,888.6528,877.1616,1.3100436681222707
ACCESORIES_1_241,ACCESORIES,ACCESORIES_1,26.5202,322,154,8539.5044,4084.1108,109.09090909090908
ACCESORIES_1_242,ACCESORIES,ACCESORIES_1,3.325,59,212,196.175,704.9000000000001,72.16981132075472
ACCESORIES_1_242,ACCESORIES,ACCESORIES_1,3.6974,212,212,783.8488,783.8488,0.0
ACCESORIES_1_243,ACCESORIES,ACCESORIES_1,15.9201,1,183,15.9201,2913.3783,99.4535519125683
ACCESORIES_1_243,ACCESORIES,ACCESORIES_1,18.4604,80,183,1476.8319999999999,3378.2532,56.284153005464475
ACCESORIES_1_244,ACCESORIES,ACCESORIES_1,0.6384,937,1290,598.1808,823.536,27.364341085271317
ACCESORIES_1_245,ACCESORIES,ACCESORIES_1,6.6101,50,140,330.505,925.414,64.28571428571429
ACCESORIES_1_246,ACCESORIES,ACCESORIES_1,3.9235,3,111,11.7705,435.5085,97.2972972972973
ACCESORIES_1_246,ACCESORIES,ACCESORIES_1,14.6034,77,111,1124.4618,1620.9774,30.630630630630627
ACCESORIES_1_247,ACCESORIES,ACCESORIES_1,22.4504,212,123,4759.484799999999,2761.3992,72.35772357723577
ACCESORIES_1_248,ACCESORIES,ACCESORIES_1,1.2502,345,435,431.319,543.837,20.689655172413794
ACCESORIES_1_249,ACCESORIES,ACCESORIES_1,6.4904,215,143,1395.4360000000001,928.1272,50.349650349650354
ACCESORIES_1_250,ACCESORIES,ACCESORIES_1,6.4904,52,143,337.5008,928.1272,63.63636363636363
ACCESORIES_1_251,ACCESORIES,ACCESORIES_1,19.4712,11,136,214.1832,2648.0832,91.91176470588235
ACCESORIES_1_251,ACCESORIES,ACCESORIES_1,21.0539,88,136,1852.7432,2863.3304,35.294117647058826
ACCESORIES_1_252,ACCESORIES,ACCESORIES_1,0.8512,13,761,11.0656,647.7632,98.29172141918528
ACCESORIES_1_252,ACCESORIES,ACCESORIES_1,0.9044,394,761,356.3336,688.2484,48.22601839684626
ACCESORIES_1_253,ACCESORIES,ACCESORIES_1,15.9334,75,139,1195.005,2214.7426,46.043165467625904
ACCESORIES_1_253,ACCESORIES,ACCESORIES_1,16.9974,4,139,67.9896,2362.6385999999998,97.12230215827337
ACCESORIES_1_254,ACCESORIES,ACCESORIES_1,0.931,1709,764,1591.0790000000002,711.284,123.69109947643979
ACCESORIES_1_255,ACCESORIES,ACCESORIES_1,2.5004,167,121,417.5668,302.5484,38.01652892561984
ACCESORIES_1_256,ACCESORIES,ACCESORIES_1,0.6384,928,1290,592.4352,823.536,28.06201550387597
ACCESORIES_1_257,ACCESORIES,ACCESORIES_1,22.2908,41,114,913.9228,2541.1512000000002,64.03508771929825
ACCESORIES_1_257,ACCESORIES,ACCESORIES_1,22.9292,1,114,22.9292,2613.9288,99.12280701754386
ACCESORIES_1_258,ACCESORIES,ACCESORIES_1,15.6674,189,115,2961.1386,1801.751,64.34782608695652
ACCESORIES_1_259,ACCESORIES,ACCESORIES_1,1.2901,153,208,197.3853,268.3408,26.442307692307693
ACCESORIES_1_260,ACCESORIES,ACCESORIES_1,16.2792,15,133,244.188,2165.1336,88.7218045112782
ACCESORIES_1_260,ACCESORIES,ACCESORIES_1,17.1304,8,133,137.0432,2278.3432000000003,93.98496240601504
ACCESORIES_1_261,ACCESORIES,ACCESORIES_1,0.6384,1107,1290,706.7088,823.536,14.186046511627906
ACCESORIES_1_262,ACCESORIES,ACCESORIES_1,11.9434,141,143,1684.0194000000001,1707.9062000000001,1.3986013986013985
ACCESORIES_1_263,ACCESORIES,ACCESORIES_1,6.6101,48,140,317.2848,925.414,65.71428571428571
ACCESORIES_1_264,ACCESORIES,ACCESORIES_1,5.9451,140,155,832.314,921.4905,9.67741935483871
ACCESORIES_1_265,ACCESORIES,ACCESORIES_1,5.2801,81,110,427.6881,580.811,26.36363636363636
ACCESORIES_1_266,ACCESORIES,ACCESORIES_1,6.4638,300,154,1939.14,995.4252,94.8051948051948
ACCESORIES_1_267,ACCESORIES,ACCESORIES_1,3.8304,35,148,134.064,566.8992,76.35135135135135
ACCESORIES_1_268,ACCESORIES,ACCESORIES_1,0.6384,1477,1290,942.9168,823.536,14.496124031007751
ACCESORIES_1_269,ACCESORIES,ACCESORIES_1,15.6009,45,115,702.0405,1794.1035,60.86956521739131
ACCESORIES_1_270,ACCESORIES,ACCESORIES_1,6.4904,147,143,954.0888,928.1272,2.797202797202797
ACCESORIES_1_271,ACCESORIES,ACCESORIES_1,7.6741,62,111,475.7942,851.8251,44.14414414414414
ACCESORIES_1_272,ACCESORIES,ACCESORIES_1,11.2252,33,144,370.43159999999995,1616.4288,77.08333333333334
ACCESORIES_1_273,ACCESORIES,ACCESORIES_1,16.8644,61,151,1028.7284,2546.5244,59.60264900662252
ACCESORIES_1_274,ACCESORIES,ACCESORIES_1,9.31,2,92,18.62,856.5200000000001,97.82608695652173
ACCESORIES_1_274,ACCESORIES,ACCESORIES_1,13.1404,71,92,932.9684,1208.9168,22.82608695652174
ACCESORIES_1_275,ACCESORIES,ACCESORIES_1,15.8669,32,181,507.7408,2871.9089,82.32044198895028
ACCESORIES_1_275,ACCESORIES,ACCESORIES_1,17.1304,17,181,291.21680000000003,3100.6024,90.60773480662984
ACCESORIES_1_276,ACCESORIES,ACCESORIES_1,10.6134,108,154,1146.2472,1634.4636,29.87012987012987
ACCESORIES_1_277,ACCESORIES,ACCESORIES_1,2.1679,67,225,145.2493,487.7775,70.22222222222221
ACCESORIES_1_277,ACCESORIES,ACCESORIES_1,2.3541,135,225,317.8035,529.6725,40.0
ACCESORIES_1_278,ACCESORIES,ACCESORIES_1,0.7581,1147,854,869.5407,647.4174,34.30913348946136
ACCESORIES_1_279,ACCESORIES,ACCESORIES_1,5.0274,279,162,1402.6446,814.4388,72.22222222222221
ACCESORIES_1_280,ACCESORIES,ACCESORIES_1,13.5926,27,118,367.00019999999995,1603.9268,77.11864406779661
ACCESORIES_1_280,ACCESORIES,ACCESORIES_1,14.6034,73,118,1066.0482,1723.2012,38.13559322033898
ACCESORIES_1_281,ACCESORIES,ACCESORIES_1,5.6392,202,139,1139.1184,783.8488,45.32374100719424
ACCESORIES_1_282,ACCESORIES,ACCESORIES_1,5.2934,220,110,1164.548,582.274,100.0
ACCESORIES_1_283,ACCESORIES,ACCESORIES_1,13.0872,20,118,261.74399999999997,1544.2895999999998,83.05084745762711
ACCESORIES_1_283,ACCESORIES,ACCESORIES_1,14.6034,65,118,949.221,1723.2012,44.91525423728814
ACCESORIES_1_284,ACCESORIES,ACCESORIES_1,6.4904,48,143,311.5392,928.1272,66.43356643356644
ACCESORIES_1_285,ACCESORIES,ACCESORIES_1,9.31,0,103,0.0,958.9300000000001,100.0
ACCESORIES_1_285,ACCESORIES,ACCESORIES_1,14.4704,42,103,607.7568,1490.4512,59.22330097087378
ACCESORIES_1_286,ACCESORIES,ACCESORIES_1,0.931,713,764,663.803,711.284,6.675392670157068
ACCESORIES_1_287,ACCESORIES,ACCESORIES_1,7.6608,162,111,1241.0496,850.3488,45.94594594594595
ACCESORIES_1_288,ACCESORIES,ACCESORIES_1,0.7581,851,854,645.1431,647.4174,0.351288056206089
ACCESORIES_1_289,ACCESORIES,ACCESORIES_1,6.6101,73,140,482.5373,925.414,47.85714285714286
ACCESORIES_1_290,ACCESORIES,ACCESORIES_1,7.6741,38,113,291.6158,867.1733,66.3716814159292
ACCESORIES_1_292,ACCESORIES,ACCESORIES_1,8.7514,89,151,778.8746,1321.4614000000001,41.05960264900662
ACCESORIES_1_293,ACCESORIES,ACCESORIES_1,4.8944,68,197,332.8192,964.1968,65.48223350253807
ACCESORIES_1_294,ACCESORIES,ACCESORIES_1,5.1604,61,119,314.7844,614.0876000000001,48.739495798319325
ACCESORIES_1_295,ACCESORIES,ACCESORIES_1,0.6384,1172,1290,748.2048,823.536,9.147286821705427
ACCESORIES_1_296,ACCESORIES,ACCESORIES_1,9.8154,102,108,1001.1708,1060.0632,5.555555555555555
ACCESORIES_1_297,ACCESORIES,ACCESORIES_1,19.5776,204,165,3993.8304000000003,3230.304,23.636363636363637
ACCESORIES_1_298,ACCESORIES,ACCESORIES_1,5.2402,292,120,1530.1383999999998,628.824,143.33333333333334
ACCESORIES_1_299,ACCESORIES,ACCESORIES_1,1.6891,96,20,162.1536,33.782000000000004,380.0
ACCESORIES_1_300,ACCESORIES,ACCESORIES_1,11.9434,185,143,2209.529,1707.9062000000001,29.37062937062937
ACCESORIES_1_301,ACCESORIES,ACCESORIES_1,5.8919,0,180,0.0,1060.542,100.0
ACCESORIES_1_301,ACCESORIES,ACCESORIES_1,8.2992,181,180,1502.1552000000001,1493.8560000000002,0.5555555555555556
ACCESORIES_1_302,ACCESORIES,ACCESORIES_1,3.8304,24,148,91.9296,566.8992,83.78378378378379
ACCESORIES_1_303,ACCESORIES,ACCESORIES_1,3.9501,0,184,0.0,726.8184,100.0
ACCESORIES_1_303,ACCESORIES,ACCESORIES_1,11.3848,43,184,489.5464,2094.8032,76.63043478260869
ACCESORIES_1_304,ACCESORIES,ACCESORIES_1,5.2934,34,110,179.97560000000001,582.274,69.0909090909091
ACCESORIES_1_305,ACCESORIES,ACCESORIES_1,3.8171,56,137,213.7576,522.9427,59.12408759124088
ACCESORIES_1_306,ACCESORIES,ACCESORIES_1,18.5934,108,184,2008.0872,3421.1856,41.30434782608695
ACCESORIES_1_307,ACCESORIES,ACCESORIES_1,5.2801,47,110,248.1647,580.811,57.27272727272727
ACCESORIES_1_308,ACCESORIES,ACCESORIES_1,13.2734,133,176,1765.3622,2336.1184000000003,24.431818181818183
ACCESORIES_1_309,ACCESORIES,ACCESORIES_1,4.6284,1,136,4.6284,629.4624,99.26470588235294
ACCESORIES_1_309,ACCESORIES,ACCESORIES_1,6.8096,125,136,851.1999999999999,926.1056,8.088235294117647
ACCESORIES_1_310,ACCESORIES,ACCESORIES_1,7.6076,110,126,836.836,958.5576,12.698412698412698
ACCESORIES_1_311,ACCESORIES,ACCESORIES_1,23.9134,103,131,2463.0802,3132.6554,21.374045801526716
ACCESORIES_1_312,ACCESORIES,ACCESORIES_1,0.7581,895,854,678.4995,647.4174,4.8009367681498825
ACCESORIES_1_313,ACCESORIES,ACCESORIES_1,1.6359,156,153,255.20039999999997,250.2927,1.9607843137254901
ACCESORIES_1_314,ACCESORIES,ACCESORIES_1,5.2801,20,110,105.602,580.811,81.81818181818183
ACCESORIES_1_315,ACCESORIES,ACCESORIES_1,6.6101,45,140,297.4545,925.414,67.85714285714286
ACCESORIES_1_316,ACCESORIES,ACCESORIES_1,1.2502,261,435,326.30219999999997,543.837,40.0
ACCESORIES_1_317,ACCESORIES,ACCESORIES_1,10.6134,150,154,1592.01,1634.4636,2.5974025974025974
ACCESORIES_1_318,ACCESORIES,ACCESORIES_1,5.2668,96,112,505.6128,589.8815999999999,14.285714285714285
ACCESORIES_1_319,ACCESORIES,ACCESORIES_1,1.2768,528,441,674.1504,563.0688,19.727891156462583
ACCESORIES_1_320,ACCESORIES,ACCESORIES_1,5.6791,61,178,346.4251,1010.8798,65.73033707865169
ACCESORIES_1_320,ACCESORIES,ACCESORIES_1,5.9584,237,178,1412.1408000000001,1060.5952,33.146067415730336
ACCESORIES_1_320,ACCESORIES,ACCESORIES_1,6.1446,14,178,86.0244,1093.7387999999999,92.13483146067416
ACCESORIES_1_321,ACCESORIES,ACCESORIES_1,8.8844,160,175,1421.504,1554.77,8.571428571428571
ACCESORIES_1_322,ACCESORIES,ACCESORIES_1,5.2801,53,110,279.8453,580.811,51.81818181818182
ACCESORIES_1_323,ACCESORIES,ACCESORIES_1,6.1446,256,269,1573.0176,1652.8973999999998,4.83271375464684
ACCESORIES_1_323,ACCESORIES,ACCESORIES_1,6.9692,191,269,1331.1172,1874.7148,28.99628252788104
ACCESORIES_1_324,ACCESORIES,ACCESORIES_1,19.5776,214,165,4189.6064,3230.304,29.6969696969697
ACCESORIES_1_325,ACCESORIES,ACCESORIES_1,8.5652,32,139,274.0864,1190.5628000000002,76.97841726618705
ACCESORIES_1_326,ACCESORIES,ACCESORIES_1,2.6201,124,130,324.8924,340.613,4.615384615384616
ACCESORIES_1_327,ACCESORIES,ACCESORIES_1,10.4804,192,171,2012.2368,1792.1483999999998,12.280701754385964
ACCESORIES_1_328,ACCESORIES,ACCESORIES_1,8.9376,97,175,866.9472,1564.08,44.57142857142857
ACCESORIES_1_329,ACCESORIES,ACCESORIES_1,5.2801,257,110,1356.9857,580.811,133.63636363636365
ACCESORIES_1_330,ACCESORIES,ACCESORIES_1,9.8952,60,171,593.7120000000001,1692.0792000000001,64.91228070175438
ACCESORIES_1_330,ACCESORIES,ACCESORIES_1,10.4804,302,171,3165.0807999999997,1792.1483999999998,76.60818713450293
ACCESORIES_1_331,ACCESORIES,ACCESORIES_1,1.2502,61,435,76.26219999999999,543.837,85.97701149425288
ACCESORIES_1_332,ACCESORIES,ACCESORIES_1,10.4804,141,171,1477.7364,1792.1483999999998,17.543859649122805
ACCESORIES_1_333,ACCESORIES,ACCESORIES_1,6.6101,80,140,528.808,925.414,42.857142857142854
ACCESORIES_1_334,ACCESORIES,ACCESORIES_1,7.9534,99,104,787.3866,827.1536,4.807692307692308
ACCESORIES_1_335,ACCESORIES,ACCESORIES_1,16.2792,0,133,0.0,2165.1336,100.0
ACCESORIES_1_335,ACCESORIES,ACCESORIES_1,17.1304,0,133,0.0,2278.3432000000003,100.0
ACCESORIES_1_336,ACCESORIES,ACCESORIES_1,2.5004,27,121,67.5108,302.5484,77.68595041322314
ACCESORIES_1_337,ACCESORIES,ACCESORIES_1,4.8811,448,197,2186.7327999999998,961.5767,127.41116751269035
ACCESORIES_1_338,ACCESORIES,ACCESORIES_1,11.9434,232,143,2770.8688,1707.9062000000001,62.23776223776224
ACCESORIES_1_338,ACCESORIES,ACCESORIES_1,12.5419,2,143,25.0838,1793.4917,98.6013986013986
ACCESORIES_1_339,ACCESORIES,ACCESORIES_1,10.6134,238,154,2525.9892,1634.4636,54.54545454545454
ACCESORIES_1_340,ACCESORIES,ACCESORIES_1,10.6134,68,154,721.7112000000001,1634.4636,55.84415584415584
ACCESORIES_1_341,ACCESORIES,ACCESORIES_1,0.6384,944,1290,602.6496,823.536,26.82170542635659
ACCESORIES_1_342,ACCESORIES,ACCESORIES_1,24.5518,36,134,883.8648000000001,3289.9412,73.13432835820896
ACCESORIES_1_342,ACCESORIES,ACCESORIES_1,26.5468,54,134,1433.5272,3557.2712,59.70149253731343
ACCESORIES_1_343,ACCESORIES,ACCESORIES_1,7.0756,203,262,1436.3468,1853.8072,22.519083969465647
ACCESORIES_1_344,ACCESORIES,ACCESORIES_1,15.6674,109,115,1707.7466000000002,1801.751,5.217391304347826
ACCESORIES_1_345,ACCESORIES,ACCESORIES_1,9.8952,71,171,702.5592,1692.0792000000001,58.47953216374269
ACCESORIES_1_345,ACCESORIES,ACCESORIES_1,10.4804,294,171,3081.2376,1792.1483999999998,71.9298245614035
ACCESORIES_1_346,ACCESORIES,ACCESORIES_1,5.2801,90,110,475.209,580.811,18.181818181818183
ACCESORIES_1_347,ACCESORIES,ACCESORIES_1,13.1404,83,92,1090.6532,1208.9168,9.782608695652174
ACCESORIES_1_348,ACCESORIES,ACCESORIES_1,0.6384,1292,1290,824.8127999999999,823.536,0.15503875968992248
ACCESORIES_1_349,ACCESORIES,ACCESORIES_1,13.2734,233,176,3092.7022,2336.1184000000003,32.38636363636363
ACCESORIES_1_350,ACCESORIES,ACCESORIES_1,3.9368,55,158,216.524,622.0144,65.18987341772153
ACCESORIES_1_350,ACCESORIES,ACCESORIES_1,3.9634,112,158,443.9008,626.2172,29.11392405063291
ACCESORIES_1_351,ACCESORIES,ACCESORIES_1,7.6608,93,111,712.4544,850.3488,16.216216216216218
ACCESORIES_1_352,ACCESORIES,ACCESORIES_1,3.6442,185,175,674.177,637.735,5.714285714285714
ACCESORIES_1_353,ACCESORIES,ACCESORIES_1,1.4364,621,642,892.0043999999999,922.1687999999999,3.2710280373831773
ACCESORIES_1_354,ACCESORIES,ACCESORIES_1,30.5634,1487,514,45447.7758,15709.5876,189.29961089494162
ACCESORIES_1_355,ACCESORIES,ACCESORIES_1,5.2402,264,120,1383.4127999999998,628.824,120.0
ACCESORIES_1_356,ACCESORIES,ACCESORIES_1,7.6608,170,111,1302.336,850.3488,53.153153153153156
ACCESORIES_1_357,ACCESORIES,ACCESORIES_1,17.2634,15,171,258.951,2952.0414,91.22807017543859
ACCESORIES_1_357,ACCESORIES,ACCESORIES_1,19.2584,72,171,1386.6048,3293.1864000000005,57.89473684210527
ACCESORIES_1_358,ACCESORIES,ACCESORIES_1,3.6442,233,174,849.0986,634.0908000000001,33.90804597701149
ACCESORIES_1_359,ACCESORIES,ACCESORIES_1,1.9551,60,214,117.306,418.39140000000003,71.96261682242991
ACCESORIES_1_360,ACCESORIES,ACCESORIES_1,19.8702,28,165,556.3656,3278.583,83.03030303030303
ACCESORIES_1_361,ACCESORIES,ACCESORIES_1,35.8834,38,514,1363.5692000000001,18444.067600000002,92.60700389105058
ACCESORIES_1_361,ACCESORIES,ACCESORIES_1,39.8468,73,514,2908.8164,20481.2552,85.7976653696498
ACCESORIES_1_362,ACCESORIES,ACCESORIES_1,12.5818,74,141,931.0532,1774.0338,47.5177304964539
ACCESORIES_1_363,ACCESORIES,ACCESORIES_1,3.8304,74,148,283.4496,566.8992,50.0
ACCESORIES_1_364,ACCESORIES,ACCESORIES_1,16.9974,197,151,3348.4878,2566.6074,30.4635761589404
ACCESORIES_1_365,ACCESORIES,ACCESORIES_1,5.2801,41,110,216.4841,580.811,62.727272727272734
ACCESORIES_1_366,ACCESORIES,ACCESORIES_1,5.2801,78,110,411.8478,580.811,29.09090909090909
ACCESORIES_1_367,ACCESORIES,ACCESORIES_1,10.9858,137,160,1505.0546,1757.7279999999998,14.374999999999998
ACCESORIES_1_367,ACCESORIES,ACCESORIES_1,11.1454,115,160,1281.721,1783.2640000000001,28.125
ACCESORIES_1_368,ACCESORIES,ACCESORIES_1,5.6126,97,102,544.4222,572.4852,4.901960784313726
ACCESORIES_1_369,ACCESORIES,ACCESORIES_1,1.4364,719,632,1032.7716,907.8047999999999,13.765822784810128
ACCESORIES_1_370,ACCESORIES,ACCESORIES_1,0.6384,1379,1290,880.3535999999999,823.536,6.899224806201551
ACCESORIES_1_371,ACCESORIES,ACCESORIES_1,0.6384,1512,1290,965.2607999999999,823.536,17.209302325581397
ACCESORIES_1_372,ACCESORIES,ACCESORIES_1,8.8844,201,175,1785.7643999999998,1554.77,14.857142857142858
ACCESORIES_1_373,ACCESORIES,ACCESORIES_1,19.5776,229,165,4483.2704,3230.304,38.78787878787879
ACCESORIES_1_374,ACCESORIES,ACCESORIES_1,23.2484,204,131,4742.6736,3045.5404,55.72519083969466
ACCESORIES_1_375,ACCESORIES,ACCESORIES_1,13.1404,56,92,735.8624,1208.9168,39.130434782608695
ACCESORIES_1_376,ACCESORIES,ACCESORIES_1,22.4238,77,123,1726.6326,2758.1274,37.39837398373984
ACCESORIES_1_377,ACCESORIES,ACCESORIES_1,13.2734,58,178,769.8572,2362.6652,67.41573033707866
ACCESORIES_1_378,ACCESORIES,ACCESORIES_1,4.3092,192,107,827.3663999999999,461.08439999999996,79.43925233644859
ACCESORIES_1_379,ACCESORIES,ACCESORIES_1,2.9792,215,174,640.528,518.3808,23.563218390804597
ACCESORIES_1_380,ACCESORIES,ACCESORIES_1,2.1679,26,225,56.3654,487.7775,88.44444444444444
ACCESORIES_1_380,ACCESORIES,ACCESORIES_1,2.3541,139,225,327.2199,529.6725,38.22222222222222
ACCESORIES_1_381,ACCESORIES,ACCESORIES_1,0.931,785,764,730.835,711.284,2.74869109947644
ACCESORIES_1_382,ACCESORIES,ACCESORIES_1,2.6201,138,130,361.5738,340.613,6.153846153846154
ACCESORIES_1_383,ACCESORIES,ACCESORIES_1,3.9634,225,142,891.765,562.8028,58.45070422535211
ACCESORIES_1_384,ACCESORIES,ACCESORIES_1,13.2734,207,176,2747.5938,2336.1184000000003,17.613636363636363
ACCESORIES_1_385,ACCESORIES,ACCESORIES_1,11.9434,1,175,11.9434,2090.0950000000003,99.42857142857143
ACCESORIES_1_385,ACCESORIES,ACCESORIES_1,13.2601,103,175,1365.7903,2320.5175,41.14285714285714
ACCESORIES_1_386,ACCESORIES,ACCESORIES_1,7.7938,100,131,779.38,1020.9878,23.66412213740458
ACCESORIES_1_387,ACCESORIES,ACCESORIES_1,1.4364,1052,642,1511.0928,922.1687999999999,63.862928348909655
ACCESORIES_1_388,ACCESORIES,ACCESORIES_1,3.6309,49,231,177.9141,838.7379,78.78787878787878
ACCESORIES_1_388,ACCESORIES,ACCESORIES_1,3.8304,151,231,578.3904,884.8224,34.63203463203463
ACCESORIES_1_389,ACCESORIES,ACCESORIES_1,15.9201,39,115,620.8839,1830.8115,66.08695652173913
ACCESORIES_1_390,ACCESORIES,ACCESORIES_1,14.8162,3,115,44.4486,1703.863,97.3913043478261
ACCESORIES_1_390,ACCESORIES,ACCESORIES_1,15.6009,57,115,889.2513,1794.1035,50.43478260869565
ACCESORIES_1_391,ACCESORIES,ACCESORIES_1,5.1604,71,119,366.3884,614.0876000000001,40.33613445378151
ACCESORIES_1_392,ACCESORIES,ACCESORIES_1,17.2634,150,155,2589.51,2675.827,3.225806451612903
ACCESORIES_1_393,ACCESORIES,ACCESORIES_1,37.2134,12,514,446.5608,19127.6876,97.66536964980544
