item,category,department,quantity_real,quantity_pred,porcent_diff
ACCESORIES_1_341,ACCESORIES,ACCESORIES_1,944,1290,26.82170542635659
ACCESORIES_1_342,ACCESORIES,ACCESORIES_1,90,134,32.83582089552239
ACCESORIES_1_343,ACCESORIES,ACCESORIES_1,203,262,22.519083969465647
ACCESORIES_1_344,ACCESORIES,ACCESORIES_1,109,115,5.217391304347826
ACCESORIES_1_345,ACCESORIES,ACCESORIES_1,365,171,113.45029239766082
ACCESORIES_1_346,ACCESORIES,ACCESORIES_1,90,110,18.181818181818183
ACCESORIES_1_347,ACCESORIES,ACCESORIES_1,83,92,9.782608695652174
ACCESORIES_1_348,ACCESORIES,ACCESORIES_1,1292,1290,0.15503875968992248
ACCESORIES_1_349,ACCESORIES,ACCESORIES_1,233,176,32.38636363636363
ACCESORIES_1_350,ACCESORIES,ACCESORIES_1,167,158,5.69620253164557
ACCESORIES_1_351,ACCESORIES,ACCESORIES_1,93,111,16.216216216216218
ACCESORIES_1_352,ACCESORIES,ACCESORIES_1,185,175,5.714285714285714
ACCESORIES_1_353,ACCESORIES,ACCESORIES_1,621,642,3.2710280373831773
ACCESORIES_1_354,ACCESORIES,ACCESORIES_1,1487,514,189.29961089494162
ACCESORIES_1_355,ACCESORIES,ACCESORIES_1,264,120,120.0
ACCESORIES_1_356,ACCESORIES,ACCESORIES_1,170,111,53.153153153153156
ACCESORIES_1_357,ACCESORIES,ACCESORIES_1,87,171,49.122807017543856
ACCESORIES_1_358,ACCESORIES,ACCESORIES_1,233,174,33.90804597701149
ACCESORIES_1_359,ACCESORIES,ACCESORIES_1,60,214,71.96261682242991
ACCESORIES_1_360,ACCESORIES,ACCESORIES_1,28,165,83.03030303030303
ACCESORIES_1_361,ACCESORIES,ACCESORIES_1,111,514,78.40466926070039
ACCESORIES_1_362,ACCESORIES,ACCESORIES_1,74,141,47.5177304964539
ACCESORIES_1_363,ACCESORIES,ACCESORIES_1,74,148,50.0
ACCESORIES_1_364,ACCESORIES,ACCESORIES_1,197,151,30.4635761589404
ACCESORIES_1_365,ACCESORIES,ACCESORIES_1,41,110,62.727272727272734
ACCESORIES_1_366,ACCESORIES,ACCESORIES_1,78,110,29.09090909090909
ACCESORIES_1_367,ACCESORIES,ACCESORIES_1,252,160,57.49999999999999
ACCESORIES_1_368,ACCESORIES,ACCESORIES_1,97,102,4.901960784313726
ACCESORIES_1_369,ACCESORIES,ACCESORIES_1,719,632,13.765822784810128
ACCESORIES_1_370,ACCESORIES,ACCESORIES_1,1379,1290,6.899224806201551
ACCESORIES_1_371,ACCESORIES,ACCESORIES_1,1512,1290,17.209302325581397
ACCESORIES_1_372,ACCESORIES,ACCESORIES_1,201,175,14.857142857142858
ACCESORIES_1_373,ACCESORIES,ACCESORIES_1,229,165,38.78787878787879
ACCESORIES_1_374,ACCESORIES,ACCESORIES_1,204,131,55.72519083969466
ACCESORIES_1_375,ACCESORIES,ACCESORIES_1,56,92,39.130434782608695
ACCESORIES_1_376,ACCESORIES,ACCESORIES_1,77,123,37.39837398373984
ACCESORIES_1_377,ACCESORIES,ACCESORIES_1,58,178,67.41573033707866
ACCESORIES_1_378,ACCESORIES,ACCESORIES_1,192,107,79.43925233644859
ACCESORIES_1_379,ACCESORIES,ACCESORIES_1,215,174,23.563218390804597
ACCESORIES_1_380,ACCESORIES,ACCESORIES_1,165,225,26.666666666666668
ACCESORIES_1_381,ACCESORIES,ACCESORIES_1,785,764,2.74869109947644
ACCESORIES_1_382,ACCESORIES,ACCESORIES_1,138,130,6.153846153846154
ACCESORIES_1_383,ACCESORIES,ACCESORIES_1,225,142,58.45070422535211
ACCESORIES_1_384,ACCESORIES,ACCESORIES_1,207,176,17.613636363636363
ACCESORIES_1_385,ACCESORIES,ACCESORIES_1,104,175,40.57142857142857
ACCESORIES_1_386,ACCESORIES,ACCESORIES_1,100,131,23.66412213740458
ACCESORIES_1_387,ACCESORIES,ACCESORIES_1,1052,642,63.862928348909655
ACCESORIES_1_388,ACCESORIES,ACCESORIES_1,200,231,13.41991341991342
ACCESORIES_1_389,ACCESORIES,ACCESORIES_1,39,115,66.08695652173913
ACCESORIES_1_390,ACCESORIES,ACCESORIES_1,60,115,47.82608695652174
ACCESORIES_1_391,ACCESORIES,ACCESORIES_1,71,119,40.33613445378151
ACCESORIES_1_392,ACCESORIES,ACCESORIES_1,150,155,3.225806451612903
ACCESORIES_1_393,ACCESORIES,ACCESORIES_1,52,514,89.88326848249028
ACCESORIES_1_394,ACCESORIES,ACCESORIES_1,425,171,148.53801169590645
ACCESORIES_1_395,ACCESORIES,ACCESORIES_1,101,108,6.481481481481481
ACCESORIES_1_396,ACCESORIES,ACCESORIES_1,47,121,61.15702479338842
ACCESORIES_1_397,ACCESORIES,ACCESORIES_1,273,110,148.1818181818182
ACCESORIES_1_398,ACCESORIES,ACCESORIES_1,981,854,14.8711943793911
ACCESORIES_1_399,ACCESORIES,ACCESORIES_1,76,130,41.53846153846154
ACCESORIES_1_400,ACCESORIES,ACCESORIES_1,218,458,52.40174672489083
ACCESORIES_1_401,ACCESORIES,ACCESORIES_1,70,130,46.15384615384615
ACCESORIES_1_402,ACCESORIES,ACCESORIES_1,46,67,31.343283582089555
ACCESORIES_1_403,ACCESORIES,ACCESORIES_1,36,155,76.77419354838709
ACCESORIES_1_404,ACCESORIES,ACCESORIES_1,1280,1290,0.7751937984496124
ACCESORIES_1_405,ACCESORIES,ACCESORIES_1,57,151,62.251655629139066
ACCESORIES_1_406,ACCESORIES,ACCESORIES_1,58,119,51.26050420168067
ACCESORIES_1_407,ACCESORIES,ACCESORIES_1,224,216,3.7037037037037033
ACCESORIES_1_408,ACCESORIES,ACCESORIES_1,257,854,69.90632318501171
ACCESORIES_1_409,ACCESORIES,ACCESORIES_1,171,111,54.054054054054056
ACCESORIES_1_410,ACCESORIES,ACCESORIES_1,76,514,85.21400778210116
ACCESORIES_1_411,ACCESORIES,ACCESORIES_1,134,301,55.48172757475083
ACCESORIES_1_412,ACCESORIES,ACCESORIES_1,260,154,68.83116883116884
ACCESORIES_1_413,ACCESORIES,ACCESORIES_1,328,154,112.98701298701299
ACCESORIES_1_414,ACCESORIES,ACCESORIES_1,119,127,6.299212598425196
ACCESORIES_1_415,ACCESORIES,ACCESORIES_1,141,175,19.428571428571427
ACCESORIES_1_416,ACCESORIES,ACCESORIES_1,328,198,65.65656565656566
ACCESORIES_1_417,ACCESORIES,ACCESORIES_1,530,854,37.93911007025761
ACCESORIES_1_418,ACCESORIES,ACCESORIES_1,80,110,27.27272727272727
ACCESORIES_1_419,ACCESORIES,ACCESORIES_1,59,104,43.269230769230774
ACCESORIES_1_420,ACCESORIES,ACCESORIES_1,205,122,68.0327868852459
ACCESORIES_1_421,ACCESORIES,ACCESORIES_1,146,160,8.75
ACCESORIES_1_422,ACCESORIES,ACCESORIES_1,36,348,89.65517241379311
ACCESORIES_1_423,ACCESORIES,ACCESORIES_1,226,195,15.897435897435896
ACCESORIES_1_424,ACCESORIES,ACCESORIES_1,184,225,18.22222222222222
ACCESORIES_2_001,ACCESORIES,ACCESORIES_2,28,81,65.4320987654321
ACCESORIES_2_002,ACCESORIES,ACCESORIES_2,35,188,81.38297872340425
ACCESORIES_2_003,ACCESORIES,ACCESORIES_2,136,85,60.0
ACCESORIES_2_004,ACCESORIES,ACCESORIES_2,59,105,43.80952380952381
ACCESORIES_2_005,ACCESORIES,ACCESORIES_2,38,65,41.53846153846154
ACCESORIES_2_006,ACCESORIES,ACCESORIES_2,18,41,56.09756097560976
ACCESORIES_2_007,ACCESORIES,ACCESORIES_2,51,119,57.14285714285714
ACCESORIES_2_008,ACCESORIES,ACCESORIES_2,39,49,20.408163265306122
ACCESORIES_2_009,ACCESORIES,ACCESORIES_2,103,43,139.53488372093022
ACCESORIES_2_010,ACCESORIES,ACCESORIES_2,31,119,73.94957983193278
ACCESORIES_2_011,ACCESORIES,ACCESORIES_2,87,119,26.89075630252101
ACCESORIES_2_012,ACCESORIES,ACCESORIES_2,50,85,41.17647058823529
ACCESORIES_2_013,ACCESORIES,ACCESORIES_2,27,80,66.25
ACCESORIES_2_014,ACCESORIES,ACCESORIES_2,40,119,66.38655462184873
ACCESORIES_2_015,ACCESORIES,ACCESORIES_2,29,105,72.38095238095238
ACCESORIES_2_016,ACCESORIES,ACCESORIES_2,17,76,77.63157894736842
ACCESORIES_2_017,ACCESORIES,ACCESORIES_2,53,154,65.5844155844156
ACCESORIES_2_018,ACCESORIES,ACCESORIES_2,85,54,57.407407407407405
ACCESORIES_2_019,ACCESORIES,ACCESORIES_2,22,54,59.25925925925925
ACCESORIES_2_020,ACCESORIES,ACCESORIES_2,37,49,24.489795918367346
ACCESORIES_2_021,ACCESORIES,ACCESORIES_2,38,216,82.4074074074074
ACCESORIES_2_022,ACCESORIES,ACCESORIES_2,90,76,18.421052631578945
ACCESORIES_2_023,ACCESORIES,ACCESORIES_2,43,119,63.86554621848739
ACCESORIES_2_024,ACCESORIES,ACCESORIES_2,147,114,28.947368421052634
ACCESORIES_2_025,ACCESORIES,ACCESORIES_2,41,154,73.37662337662337
ACCESORIES_2_026,ACCESORIES,ACCESORIES_2,81,254,68.11023622047244
ACCESORIES_2_027,ACCESORIES,ACCESORIES_2,24,85,71.76470588235294
ACCESORIES_2_028,ACCESORIES,ACCESORIES_2,114,141,19.148936170212767
ACCESORIES_2_029,ACCESORIES,ACCESORIES_2,79,88,10.227272727272728
ACCESORIES_2_030,ACCESORIES,ACCESORIES_2,22,119,81.5126050420168
ACCESORIES_2_031,ACCESORIES,ACCESORIES_2,52,81,35.80246913580247
ACCESORIES_2_032,ACCESORIES,ACCESORIES_2,216,119,81.5126050420168
ACCESORIES_2_033,ACCESORIES,ACCESORIES_2,275,88,212.5
ACCESORIES_2_034,ACCESORIES,ACCESORIES_2,56,57,1.7543859649122806
ACCESORIES_2_035,ACCESORIES,ACCESORIES_2,32,65,50.76923076923077
ACCESORIES_2_036,ACCESORIES,ACCESORIES_2,355,177,100.56497175141243
ACCESORIES_2_037,ACCESORIES,ACCESORIES_2,39,119,67.22689075630252
ACCESORIES_2_038,ACCESORIES,ACCESORIES_2,89,119,25.210084033613445
ACCESORIES_2_039,ACCESORIES,ACCESORIES_2,51,76,32.89473684210527
ACCESORIES_2_040,ACCESORIES,ACCESORIES_2,31,141,78.01418439716312
ACCESORIES_2_041,ACCESORIES,ACCESORIES_2,115,85,35.294117647058826
ACCESORIES_2_042,ACCESORIES,ACCESORIES_2,183,188,2.6595744680851063
ACCESORIES_2_043,ACCESORIES,ACCESORIES_2,351,119,194.9579831932773
ACCESORIES_2_044,ACCESORIES,ACCESORIES_2,53,65,18.461538461538463
ACCESORIES_2_045,ACCESORIES,ACCESORIES_2,91,105,13.333333333333334
ACCESORIES_2_046,ACCESORIES,ACCESORIES_2,41,70,41.42857142857143
ACCESORIES_2_047,ACCESORIES,ACCESORIES_2,32,154,79.22077922077922
ACCESORIES_2_048,ACCESORIES,ACCESORIES_2,88,88,0.0
ACCESORIES_2_049,ACCESORIES,ACCESORIES_2,44,62,29.03225806451613
ACCESORIES_2_050,ACCESORIES,ACCESORIES_2,34,85,60.0
ACCESORIES_2_051,ACCESORIES,ACCESORIES_2,50,85,41.17647058823529
ACCESORIES_2_052,ACCESORIES,ACCESORIES_2,35,105,66.66666666666666
ACCESORIES_2_053,ACCESORIES,ACCESORIES_2,25,76,67.10526315789474
ACCESORIES_2_054,ACCESORIES,ACCESORIES_2,81,41,97.5609756097561
ACCESORIES_2_055,ACCESORIES,ACCESORIES_2,32,57,43.859649122807014
ACCESORIES_2_056,ACCESORIES,ACCESORIES_2,35,26,34.61538461538461
ACCESORIES_2_057,ACCESORIES,ACCESORIES_2,41,85,51.76470588235295
ACCESORIES_2_058,ACCESORIES,ACCESORIES_2,85,154,44.8051948051948
ACCESORIES_2_059,ACCESORIES,ACCESORIES_2,254,254,0.0
ACCESORIES_2_060,ACCESORIES,ACCESORIES_2,46,119,61.34453781512605
ACCESORIES_2_061,ACCESORIES,ACCESORIES_2,35,85,58.82352941176471
ACCESORIES_2_062,ACCESORIES,ACCESORIES_2,40,43,6.976744186046512
ACCESORIES_2_063,ACCESORIES,ACCESORIES_2,96,119,19.327731092436977
ACCESORIES_2_064,ACCESORIES,ACCESORIES_2,66,119,44.537815126050425
ACCESORIES_2_065,ACCESORIES,ACCESORIES_2,40,154,74.02597402597402
ACCESORIES_2_066,ACCESORIES,ACCESORIES_2,15,76,80.26315789473685
ACCESORIES_2_067,ACCESORIES,ACCESORIES_2,70,70,0.0
ACCESORIES_2_068,ACCESORIES,ACCESORIES_2,56,85,34.11764705882353
ACCESORIES_2_069,ACCESORIES,ACCESORIES_2,35,70,50.0
ACCESORIES_2_070,ACCESORIES,ACCESORIES_2,47,84,44.047619047619044
ACCESORIES_2_071,ACCESORIES,ACCESORIES_2,80,119,32.773109243697476
ACCESORIES_2_072,ACCESORIES,ACCESORIES_2,43,64,32.8125
ACCESORIES_2_073,ACCESORIES,ACCESORIES_2,46,154,70.12987012987013
ACCESORIES_2_074,ACCESORIES,ACCESORIES_2,31,41,24.390243902439025
ACCESORIES_2_075,ACCESORIES,ACCESORIES_2,242,88,175.0
ACCESORIES_2_076,ACCESORIES,ACCESORIES_2,95,88,7.954545454545454
ACCESORIES_2_077,ACCESORIES,ACCESORIES_2,19,83,77.10843373493977
ACCESORIES_2_078,ACCESORIES,ACCESORIES_2,62,43,44.18604651162791
ACCESORIES_2_079,ACCESORIES,ACCESORIES_2,9,105,91.42857142857143
ACCESORIES_2_080,ACCESORIES,ACCESORIES_2,33,41,19.51219512195122
ACCESORIES_2_081,ACCESORIES,ACCESORIES_2,69,85,18.823529411764707
ACCESORIES_2_082,ACCESORIES,ACCESORIES_2,40,141,71.63120567375887
ACCESORIES_2_083,ACCESORIES,ACCESORIES_2,29,88,67.04545454545455
ACCESORIES_2_084,ACCESORIES,ACCESORIES_2,35,43,18.6046511627907
ACCESORIES_2_085,ACCESORIES,ACCESORIES_2,96,119,19.327731092436977
ACCESORIES_2_086,ACCESORIES,ACCESORIES_2,34,119,71.42857142857143
ACCESORIES_2_087,ACCESORIES,ACCESORIES_2,77,119,35.294117647058826
ACCESORIES_2_088,ACCESORIES,ACCESORIES_2,71,172,58.720930232558146
ACCESORIES_2_089,ACCESORIES,ACCESORIES_2,70,70,0.0
ACCESORIES_2_090,ACCESORIES,ACCESORIES_2,41,190,78.42105263157895
ACCESORIES_2_091,ACCESORIES,ACCESORIES_2,161,119,35.294117647058826
ACCESORIES_2_092,ACCESORIES,ACCESORIES_2,36,76,52.63157894736842
ACCESORIES_2_093,ACCESORIES,ACCESORIES_2,76,85,10.588235294117647
ACCESORIES_2_094,ACCESORIES,ACCESORIES_2,77,85,9.411764705882353
ACCESORIES_2_095,ACCESORIES,ACCESORIES_2,52,141,63.12056737588653
ACCESORIES_2_096,ACCESORIES,ACCESORIES_2,71,172,58.720930232558146
ACCESORIES_2_097,ACCESORIES,ACCESORIES_2,65,85,23.52941176470588
ACCESORIES_2_098,ACCESORIES,ACCESORIES_2,96,141,31.914893617021278
ACCESORIES_2_099,ACCESORIES,ACCESORIES_2,38,119,68.0672268907563
ACCESORIES_2_100,ACCESORIES,ACCESORIES_2,100,141,29.078014184397162
ACCESORIES_2_101,ACCESORIES,ACCESORIES_2,38,154,75.32467532467533
ACCESORIES_2_102,ACCESORIES,ACCESORIES_2,47,43,9.30232558139535
ACCESORIES_2_103,ACCESORIES,ACCESORIES_2,105,57,84.21052631578947
ACCESORIES_2_104,ACCESORIES,ACCESORIES_2,63,70,10.0
ACCESORIES_2_105,ACCESORIES,ACCESORIES_2,32,105,69.52380952380952
ACCESORIES_2_106,ACCESORIES,ACCESORIES_2,39,119,67.22689075630252
ACCESORIES_2_107,ACCESORIES,ACCESORIES_2,122,154,20.77922077922078
ACCESORIES_2_108,ACCESORIES,ACCESORIES_2,23,70,67.14285714285714
ACCESORIES_2_109,ACCESORIES,ACCESORIES_2,93,119,21.84873949579832
ACCESORIES_2_110,ACCESORIES,ACCESORIES_2,0,43,100.0
ACCESORIES_2_111,ACCESORIES,ACCESORIES_2,16,41,60.97560975609756
ACCESORIES_2_112,ACCESORIES,ACCESORIES_2,29,105,72.38095238095238
ACCESORIES_2_113,ACCESORIES,ACCESORIES_2,15,43,65.11627906976744
ACCESORIES_2_114,ACCESORIES,ACCESORIES_2,65,85,23.52941176470588
ACCESORIES_2_115,ACCESORIES,ACCESORIES_2,149,105,41.904761904761905
ACCESORIES_2_116,ACCESORIES,ACCESORIES_2,37,72,48.61111111111111
ACCESORIES_2_117,ACCESORIES,ACCESORIES_2,87,88,1.1363636363636365
ACCESORIES_2_118,ACCESORIES,ACCESORIES_2,24,41,41.46341463414634
ACCESORIES_2_119,ACCESORIES,ACCESORIES_2,12,70,82.85714285714286
ACCESORIES_2_120,ACCESORIES,ACCESORIES_2,184,105,75.23809523809524
ACCESORIES_2_121,ACCESORIES,ACCESORIES_2,105,119,11.76470588235294
ACCESORIES_2_122,ACCESORIES,ACCESORIES_2,50,141,64.53900709219859
ACCESORIES_2_123,ACCESORIES,ACCESORIES_2,71,154,53.896103896103895
ACCESORIES_2_124,ACCESORIES,ACCESORIES_2,211,254,16.92913385826772
ACCESORIES_2_125,ACCESORIES,ACCESORIES_2,42,126,66.66666666666666
ACCESORIES_2_126,ACCESORIES,ACCESORIES_2,120,154,22.07792207792208
ACCESORIES_2_127,ACCESORIES,ACCESORIES_2,26,41,36.58536585365854
ACCESORIES_2_128,ACCESORIES,ACCESORIES_2,62,76,18.421052631578945
ACCESORIES_2_129,ACCESORIES,ACCESORIES_2,238,254,6.299212598425196
ACCESORIES_2_130,ACCESORIES,ACCESORIES_2,56,77,27.27272727272727
ACCESORIES_2_131,ACCESORIES,ACCESORIES_2,92,43,113.95348837209302
ACCESORIES_2_132,ACCESORIES,ACCESORIES_2,65,88,26.136363636363637
ACCESORIES_2_133,ACCESORIES,ACCESORIES_2,98,88,11.363636363636363
ACCESORIES_2_134,ACCESORIES,ACCESORIES_2,33,76,56.57894736842105
ACCESORIES_2_135,ACCESORIES,ACCESORIES_2,51,154,66.88311688311688
ACCESORIES_2_136,ACCESORIES,ACCESORIES_2,88,88,0.0
ACCESORIES_2_137,ACCESORIES,ACCESORIES_2,69,70,1.4285714285714286
ACCESORIES_2_138,ACCESORIES,ACCESORIES_2,32,119,73.10924369747899
ACCESORIES_2_139,ACCESORIES,ACCESORIES_2,49,76,35.526315789473685
ACCESORIES_2_140,ACCESORIES,ACCESORIES_2,75,105,28.57142857142857
ACCESORIES_2_141,ACCESORIES,ACCESORIES_2,71,154,53.896103896103895
ACCESORIES_2_142,ACCESORIES,ACCESORIES_2,197,254,22.440944881889763
ACCESORIES_2_143,ACCESORIES,ACCESORIES_2,79,119,33.61344537815126
ACCESORIES_2_144,ACCESORIES,ACCESORIES_2,56,154,63.63636363636363
ACCESORIES_2_145,ACCESORIES,ACCESORIES_2,93,88,5.681818181818182
ACCESORIES_2_146,ACCESORIES,ACCESORIES_2,35,85,58.82352941176471
ACCESORIES_2_147,ACCESORIES,ACCESORIES_2,115,119,3.361344537815126
ACCESORIES_2_148,ACCESORIES,ACCESORIES_2,49,141,65.24822695035462
ACCESORIES_2_149,ACCESORIES,ACCESORIES_2,100,119,15.966386554621847
HOME_&_GARDEN_1_001,HOME_&_GARDEN,HOME_&_GARDEN_1,139,268,48.134328358208954
HOME_&_GARDEN_1_002,HOME_&_GARDEN,HOME_&_GARDEN_1,141,270,47.77777777777778
HOME_&_GARDEN_1_003,HOME_&_GARDEN,HOME_&_GARDEN_1,134,259,48.26254826254826
HOME_&_GARDEN_1_004,HOME_&_GARDEN,HOME_&_GARDEN_1,686,578,18.685121107266436
HOME_&_GARDEN_1_005,HOME_&_GARDEN,HOME_&_GARDEN_1,301,279,7.885304659498208
HOME_&_GARDEN_1_006,HOME_&_GARDEN,HOME_&_GARDEN_1,347,281,23.487544483985765
HOME_&_GARDEN_1_007,HOME_&_GARDEN,HOME_&_GARDEN_1,453,571,20.665499124343256
HOME_&_GARDEN_1_008,HOME_&_GARDEN,HOME_&_GARDEN_1,120,255,52.94117647058824
HOME_&_GARDEN_1_009,HOME_&_GARDEN,HOME_&_GARDEN_1,108,227,52.42290748898678
HOME_&_GARDEN_1_010,HOME_&_GARDEN,HOME_&_GARDEN_1,283,370,23.513513513513516
HOME_&_GARDEN_1_011,HOME_&_GARDEN,HOME_&_GARDEN_1,347,247,40.48582995951417
HOME_&_GARDEN_1_012,HOME_&_GARDEN,HOME_&_GARDEN_1,194,313,38.019169329073485
HOME_&_GARDEN_1_013,HOME_&_GARDEN,HOME_&_GARDEN_1,252,244,3.278688524590164
HOME_&_GARDEN_1_014,HOME_&_GARDEN,HOME_&_GARDEN_1,126,227,44.49339207048458
HOME_&_GARDEN_1_015,HOME_&_GARDEN,HOME_&_GARDEN_1,52,259,79.92277992277992
HOME_&_GARDEN_1_016,HOME_&_GARDEN,HOME_&_GARDEN_1,377,246,53.2520325203252
HOME_&_GARDEN_1_017,HOME_&_GARDEN,HOME_&_GARDEN_1,294,244,20.491803278688526
HOME_&_GARDEN_1_018,HOME_&_GARDEN,HOME_&_GARDEN_1,338,279,21.14695340501792
HOME_&_GARDEN_1_019,HOME_&_GARDEN,HOME_&_GARDEN_1,1606,1854,13.3764832793959
HOME_&_GARDEN_1_020,HOME_&_GARDEN,HOME_&_GARDEN_1,182,281,35.231316725978644
HOME_&_GARDEN_1_021,HOME_&_GARDEN,HOME_&_GARDEN_1,432,635,31.968503937007874
HOME_&_GARDEN_1_022,HOME_&_GARDEN,HOME_&_GARDEN_1,279,272,2.5735294117647056
HOME_&_GARDEN_1_023,HOME_&_GARDEN,HOME_&_GARDEN_1,201,259,22.393822393822393
HOME_&_GARDEN_1_024,HOME_&_GARDEN,HOME_&_GARDEN_1,440,620,29.03225806451613
HOME_&_GARDEN_1_025,HOME_&_GARDEN,HOME_&_GARDEN_1,242,357,32.212885154061624
HOME_&_GARDEN_1_026,HOME_&_GARDEN,HOME_&_GARDEN_1,412,301,36.87707641196013
HOME_&_GARDEN_1_027,HOME_&_GARDEN,HOME_&_GARDEN_1,572,270,111.85185185185185
HOME_&_GARDEN_1_028,HOME_&_GARDEN,HOME_&_GARDEN_1,467,297,57.23905723905723
HOME_&_GARDEN_1_029,HOME_&_GARDEN,HOME_&_GARDEN_1,462,275,68.0
HOME_&_GARDEN_1_030,HOME_&_GARDEN,HOME_&_GARDEN_1,251,258,2.7131782945736433
HOME_&_GARDEN_1_032,HOME_&_GARDEN,HOME_&_GARDEN_1,978,243,302.46913580246917
HOME_&_GARDEN_1_033,HOME_&_GARDEN,HOME_&_GARDEN_1,217,275,21.09090909090909
HOME_&_GARDEN_1_034,HOME_&_GARDEN,HOME_&_GARDEN_1,112,313,64.21725239616613
HOME_&_GARDEN_1_035,HOME_&_GARDEN,HOME_&_GARDEN_1,168,247,31.983805668016196
HOME_&_GARDEN_1_036,HOME_&_GARDEN,HOME_&_GARDEN_1,129,357,63.86554621848739
HOME_&_GARDEN_1_037,HOME_&_GARDEN,HOME_&_GARDEN_1,62,228,72.80701754385966
HOME_&_GARDEN_1_038,HOME_&_GARDEN,HOME_&_GARDEN_1,272,268,1.4925373134328357
HOME_&_GARDEN_1_039,HOME_&_GARDEN,HOME_&_GARDEN_1,537,297,80.8080808080808
HOME_&_GARDEN_1_040,HOME_&_GARDEN,HOME_&_GARDEN_1,1167,248,370.56451612903226
HOME_&_GARDEN_1_042,HOME_&_GARDEN,HOME_&_GARDEN_1,470,276,70.28985507246377
HOME_&_GARDEN_1_043,HOME_&_GARDEN,HOME_&_GARDEN_1,451,297,51.85185185185185
HOME_&_GARDEN_1_044,HOME_&_GARDEN,HOME_&_GARDEN_1,95,227,58.14977973568281
HOME_&_GARDEN_1_045,HOME_&_GARDEN,HOME_&_GARDEN_1,671,371,80.86253369272237
HOME_&_GARDEN_1_046,HOME_&_GARDEN,HOME_&_GARDEN_1,220,367,40.05449591280654
HOME_&_GARDEN_1_047,HOME_&_GARDEN,HOME_&_GARDEN_1,137,228,39.91228070175439
HOME_&_GARDEN_1_048,HOME_&_GARDEN,HOME_&_GARDEN_1,431,429,0.4662004662004662
HOME_&_GARDEN_1_049,HOME_&_GARDEN,HOME_&_GARDEN_1,10,267,96.25468164794007
HOME_&_GARDEN_1_050,HOME_&_GARDEN,HOME_&_GARDEN_1,838,284,195.07042253521126
HOME_&_GARDEN_1_051,HOME_&_GARDEN,HOME_&_GARDEN_1,1679,730,130.0
HOME_&_GARDEN_1_052,HOME_&_GARDEN,HOME_&_GARDEN_1,77,228,66.22807017543859
HOME_&_GARDEN_1_053,HOME_&_GARDEN,HOME_&_GARDEN_1,922,379,143.2717678100264
HOME_&_GARDEN_1_054,HOME_&_GARDEN,HOME_&_GARDEN_1,73,313,76.6773162939297
HOME_&_GARDEN_1_055,HOME_&_GARDEN,HOME_&_GARDEN_1,556,313,77.63578274760383
HOME_&_GARDEN_1_056,HOME_&_GARDEN,HOME_&_GARDEN_1,183,213,14.084507042253522
HOME_&_GARDEN_1_057,HOME_&_GARDEN,HOME_&_GARDEN_1,28,236,88.13559322033898
HOME_&_GARDEN_1_058,HOME_&_GARDEN,HOME_&_GARDEN_1,254,295,13.898305084745763
HOME_&_GARDEN_1_059,HOME_&_GARDEN,HOME_&_GARDEN_1,230,246,6.504065040650407
HOME_&_GARDEN_1_060,HOME_&_GARDEN,HOME_&_GARDEN_1,50,113,55.75221238938053
HOME_&_GARDEN_1_061,HOME_&_GARDEN,HOME_&_GARDEN_1,332,503,33.99602385685885
HOME_&_GARDEN_1_062,HOME_&_GARDEN,HOME_&_GARDEN_1,501,259,93.43629343629344
HOME_&_GARDEN_1_063,HOME_&_GARDEN,HOME_&_GARDEN_1,349,279,25.089605734767023
HOME_&_GARDEN_1_064,HOME_&_GARDEN,HOME_&_GARDEN_1,110,275,60.0
HOME_&_GARDEN_1_065,HOME_&_GARDEN,HOME_&_GARDEN_1,139,1583,91.21920404295642
HOME_&_GARDEN_1_066,HOME_&_GARDEN,HOME_&_GARDEN_1,1502,557,169.6588868940754
HOME_&_GARDEN_1_067,HOME_&_GARDEN,HOME_&_GARDEN_1,577,287,101.04529616724737
HOME_&_GARDEN_1_068,HOME_&_GARDEN,HOME_&_GARDEN_1,257,281,8.540925266903916
HOME_&_GARDEN_1_069,HOME_&_GARDEN,HOME_&_GARDEN_1,151,593,74.53625632377741
HOME_&_GARDEN_1_070,HOME_&_GARDEN,HOME_&_GARDEN_1,167,313,46.64536741214057
HOME_&_GARDEN_1_071,HOME_&_GARDEN,HOME_&_GARDEN_1,909,488,86.27049180327869
HOME_&_GARDEN_1_072,HOME_&_GARDEN,HOME_&_GARDEN_1,767,307,149.8371335504886
HOME_&_GARDEN_1_073,HOME_&_GARDEN,HOME_&_GARDEN_1,185,259,28.57142857142857
HOME_&_GARDEN_1_074,HOME_&_GARDEN,HOME_&_GARDEN_1,137,244,43.85245901639344
HOME_&_GARDEN_1_075,HOME_&_GARDEN,HOME_&_GARDEN_1,453,371,22.10242587601078
HOME_&_GARDEN_1_076,HOME_&_GARDEN,HOME_&_GARDEN_1,163,240,32.083333333333336
HOME_&_GARDEN_1_077,HOME_&_GARDEN,HOME_&_GARDEN_1,249,332,25.0
HOME_&_GARDEN_1_078,HOME_&_GARDEN,HOME_&_GARDEN_1,206,429,51.981351981351985
HOME_&_GARDEN_1_079,HOME_&_GARDEN,HOME_&_GARDEN_1,496,250,98.4
HOME_&_GARDEN_1_080,HOME_&_GARDEN,HOME_&_GARDEN_1,332,236,40.67796610169492
